"id","poskod","lokasi","bandar","negeri"
"29544","41050","Lorong Kepayang","Klang","SGR"
"29545","41050","Lorong Keranji ( Kawasan 17)","Klang","SGR"
"29546","41050","Lorong Kodiang","Klang","SGR"
"29547","41050","Lorong Kulim","Klang","SGR"
"29548","41050","Lorong Limau Besar","Klang","SGR"
"29549","41050","Lorong Merak","Klang","SGR"
"29550","41050","Lorong Muda","Klang","SGR"
"29551","41050","Lorong Murai","Klang","SGR"
"29552","41050","Lorong Nona","Klang","SGR"
"29553","41050","Lorong Pipit","Klang","SGR"
"29554","41050","Lorong Prai","Klang","SGR"
"29555","41050","Lorong Sireh","Klang","SGR"
"29556","41050","Lorong Tiong","Klang","SGR"
"29557","41050","Pangsapuri Aman Perdana","Klang","SGR"
"29558","41050","Pekan Meru","Klang","SGR"
"29559","41050","Persiaran Waja","Klang","SGR"
"29560","41050","Solok Beroga","Klang","SGR"
"29561","41050","Solok Limau Manis","Klang","SGR"
"29562","41050","Solok Limau","Klang","SGR"
"29563","41050","Solok Merak","Klang","SGR"
"29564","41050","Solok Murai","Klang","SGR"
"29565","41050","Solok Nona","Klang","SGR"
"29566","41050","Solok Tiong","Klang","SGR"
"29567","41050","Solok Waja","Klang","SGR"
"29568","41050","Taman Ahmad Redzuan","Klang","SGR"
"29569","41050","Taman Aman Perdana","Klang","SGR"
"29570","41050","Taman Bayu","Klang","SGR"
"29571","41050","Taman Binjai Jaya","Klang","SGR"
"29572","41050","Taman Bukit Raja","Klang","SGR"
"29573","41050","Taman Bunga Melor","Klang","SGR"
"29574","41050","Taman Daya (Meru)","Klang","SGR"
"29575","41050","Taman Duntex","Klang","SGR"
"29576","41050","Taman Haji Bardaie","Klang","SGR"
"29577","41050","Taman Kiai Riduan","Klang","SGR"
"29578","41050","Taman Klang","Klang","SGR"
"29579","41050","Taman Mahang","Klang","SGR"
"29580","41050","Taman Meru 1","Klang","SGR"
"29581","41050","Taman Meru 3","Klang","SGR"
"29582","41050","Taman Meru Aman","Klang","SGR"
"29583","41050","Taman Meru Daya","Klang","SGR"
"29584","41050","Taman Meru Jaya","Klang","SGR"
"29585","41050","Taman Meru Makmur","Klang","SGR"
"29586","41050","Taman Meru Utama","Klang","SGR"
"29587","41050","Taman Muhibbah","Klang","SGR"
"29588","41050","Taman Mutiara (Bukit Raja)","Klang","SGR"
"29589","41050","Taman Orkid","Klang","SGR"
"29590","41050","Taman Pekan Meru","Klang","SGR"
"29591","41050","Taman Seri Kenangan","Klang","SGR"
"29592","41050","Taman Seri Mewah","Klang","SGR"
"29593","41050","Taman Seri Pekan","Klang","SGR"
"29594","41050","Taman Wira","Klang","SGR"
"29595","41050","Zon Perindustrian Bukit Raja","Klang","SGR"
"29596","41100","Gedung Raja Abdullah","Klang","SGR"
"29597","41100","Jalan Ati - Ati Paya","Klang","SGR"
"29598","41100","Jalan Bakawali","Klang","SGR"
"29599","41100","Jalan Bakong","Klang","SGR"
"29600","41100","Jalan Balung Ayam","Klang","SGR"
"29601","41100","Jalan Bawal Hitam","Klang","SGR"
"29602","41100","Jalan Bawal Putih","Klang","SGR"
"29603","41100","Jalan Bawal Tambak","Klang","SGR"
"29604","41100","Jalan Bedara","Klang","SGR"
"29605","41100","Jalan Besi","Klang","SGR"
"29606","41100","Jalan Beteng","Klang","SGR"
"29607","41100","Jalan Bunga Ros","Klang","SGR"
"29608","41100","Jalan Butang","Klang","SGR"
"29609","41100","Jalan Ceremai","Klang","SGR"
"29610","41100","Jalan Ciku","Klang","SGR"
"29611","41100","Jalan Dato Amar","Klang","SGR"
"29612","41100","Jalan Dato Dollah 2","Klang","SGR"
"29613","41100","Jalan Dato Dollah","Klang","SGR"
"29614","41100","Jalan Dato Setia","Klang","SGR"
"29615","41100","Jalan Delek Kanan 51 / KS 3","Klang","SGR"
"29616","41100","Jalan Duku","Klang","SGR"
"29617","41100","Jalan Durian","Klang","SGR"
"29618","41100","Jalan Emas (1 - 2)","Klang","SGR"
"29619","41100","Jalan Emas Putih","Klang","SGR"
"29620","41100","Jalan Emas","Klang","SGR"
"29621","41100","Jalan Gangsa","Klang","SGR"
"29622","41100","Jalan Gedong Raja Abdullah","Klang","SGR"
"29623","41100","Jalan Gelama","Klang","SGR"
"29624","41100","Jalan Hilir (1 - 2)","Klang","SGR"
"29625","41100","Jalan Hilir","Klang","SGR"
"29626","41100","Jalan Jambu Air","Klang","SGR"
"29627","41100","Jalan Jambu Batu","Klang","SGR"
"29628","41100","Jalan Jambu Bol","Klang","SGR"
"29629","41100","Jalan Jambu Gajus","Klang","SGR"
"29630","41100","Jalan Jambu Mawar","Klang","SGR"
"29631","41100","Jalan Jambu","Klang","SGR"
"29632","41100","Jalan Janggus","Klang","SGR"
"29633","41100","Jalan Jepun","Klang","SGR"
"29634","41100","Jalan Kabong","Klang","SGR"
"29635","41100","Jalan Kemboja","Klang","SGR"
"29636","41100","Jalan Kemuning","Klang","SGR"
"29637","41100","Jalan Keriang","Klang","SGR"
"29638","41100","Jalan Kurau","Klang","SGR"
"29639","41100","Jalan Lembaga Bandaran","Klang","SGR"
"29640","41100","Jalan Limau Kasturi","Klang","SGR"
"29641","41100","Jalan Loyang","Klang","SGR"
"29642","41100","Jalan Mangga","Klang","SGR"
"29643","41100","Jalan Mastika","Klang","SGR"
"29644","41100","Jalan Mata Kuching","Klang","SGR"
"29645","41100","Jalan Matahari","Klang","SGR"
"29646","41100","Jalan Melawis","Klang","SGR"
"29647","41100","Jalan Mempelam","Klang","SGR"
"29648","41100","Jalan Mengkuang","Klang","SGR"
"29649","41100","Jalan Merlimau","Klang","SGR"
"29650","41100","Jalan Nam-Nam","Klang","SGR"
"29651","41100","Jalan Nilam","Klang","SGR"
"29652","41100","Jalan Pokok Sakat","Klang","SGR"
"29653","41100","Jalan Puding","Klang","SGR"
"29654","41100","Jalan Rambutan","Klang","SGR"
"29655","41100","Jalan Raya Barat","Klang","SGR"
"29656","41100","Jalan Selar","Klang","SGR"
"29657","41100","Jalan Selaseh","Klang","SGR"
"29658","41100","Jalan Selasih","Klang","SGR"
"29659","41100","Jalan Sembilang (1 - 5)","Klang","SGR"
"29660","41100","Jalan Sembilang 3","Klang","SGR"
"29661","41100","Jalan Sepat 1","Klang","SGR"
"29662","41100","Jalan Sepat","Klang","SGR"
"29663","41100","Jalan Serampang (1 - 5)","Klang","SGR"
"29664","41100","Jalan Serampang Lama","Klang","SGR"
"29665","41100","Jalan Solok Puding","Klang","SGR"
"29666","41100","Jalan Sungai Bertih","Klang","SGR"
"29667","41100","Jalan Sungai","Klang","SGR"
"29668","41100","Jalan Tanjong","Klang","SGR"
"29669","41100","Jalan Teluk Pulai","Klang","SGR"
"29670","41100","Jalan Tembusu","Klang","SGR"
"29671","41100","Jalan Tenggiri","Klang","SGR"
"29672","41100","Jalan Tepi Sungai / KS 03","Klang","SGR"
"29673","41100","Jalan Tepi Sungai","Klang","SGR"
"29674","41100","Jalan Tepi Sungai/KS 03","Klang","SGR"
"29675","41100","Jalan Turki","Klang","SGR"
"29676","41100","Jalan Zamrud","Klang","SGR"
"29677","41100","Kampung Mentaram","Klang","SGR"
"29678","41100","Lebuh Bedara","Klang","SGR"
"29679","41100","Lebuh Durian","Klang","SGR"
"29680","41100","Lebuh Nilam","Klang","SGR"
"29681","41100","Lebuh Selar","Klang","SGR"
"29682","41100","Lebuh Sembilang (1 - 3)","Klang","SGR"
"29683","41100","Lebuh Sembilang","Klang","SGR"
"29684","41100","Lengkongan Sembilang","Klang","SGR"
"29685","41100","Lintang Besi (1 - 2)","Klang","SGR"
"29686","41100","Lintang Besi 1","Klang","SGR"
"29687","41100","Lintang Duku","Klang","SGR"
"29688","41100","Lintang Gangsa","Klang","SGR"
"29689","41100","Lintang Sendawa","Klang","SGR"
"29690","41100","Lintang Sungai Satu","Klang","SGR"
"29691","41100","Lorong Bakong","Klang","SGR"
"29692","41100","Lorong Bertam","Klang","SGR"
"29693","41100","Lorong Besi (1 - 5)","Klang","SGR"
"29694","41100","Lorong Besi Batu","Klang","SGR"
"29695","41100","Lorong Besi","Klang","SGR"
"29696","41100","Lorong Ciku","Klang","SGR"
"29697","41100","Lorong Dato Amar","Klang","SGR"
"29698","41100","Lorong Dato Dollah (1 - 3)","Klang","SGR"
"29699","41100","Lorong Duku","Klang","SGR"
"29700","41100","Lorong Durian","Klang","SGR"
"29701","41100","Lorong Emas","Klang","SGR"
"29702","41100","Lorong Gangsa","Klang","SGR"
"29703","41100","Lorong Haji Othman","Klang","SGR"
"29704","41100","Lorong Hilir (1 - 11)","Klang","SGR"
"29705","41100","Lorong Hilir Lima","Klang","SGR"
"29706","41100","Lorong Hilir Satu","Klang","SGR"
"29707","41100","Lorong Hilir","Klang","SGR"
"29708","41100","Lorong Jambatan Alley","Klang","SGR"
"29709","41100","Lorong Janggus","Klang","SGR"
"29710","41100","Lorong Kurau 1C / KS1","Klang","SGR"
"29711","41100","Lorong Loyang","Klang","SGR"
"29712","41100","Lorong Mastika","Klang","SGR"
"29713","41100","Lorong Mempelam","Klang","SGR"
"29714","41100","Lorong Mengkuang","Klang","SGR"
"29715","41100","Lorong Merlimau","Klang","SGR"
"29716","41100","Lorong Nam-Nam","Klang","SGR"
"29717","41100","Lorong Nilam","Klang","SGR"
"29718","41100","Lorong Pokok Sakat","Klang","SGR"
"29719","41100","Lorong Puding","Klang","SGR"
"29720","41100","Lorong Pulai","Klang","SGR"
"29721","41100","Lorong Selar","Klang","SGR"
"29722","41100","Lorong Sembilang (2 - 3)","Klang","SGR"
"29723","41100","Lorong Sembilang","Klang","SGR"
"29724","41100","Lorong Sepat (2 - 3)","Klang","SGR"
"29725","41100","Lorong Serampang (1 - 6)","Klang","SGR"
"29726","41100","Lorong Serampang Baru","Klang","SGR"
"29727","41100","Lorong Serampang Lama","Klang","SGR"
"29728","41100","Lorong Serampang","Klang","SGR"
"29729","41100","Lorong Sungai 3","Klang","SGR"
"29730","41100","Lorong Sungai 4","Klang","SGR"
"29731","41100","Lorong Sungai 5","Klang","SGR"
"29732","41100","Lorong Sungai Bertih (1 - 3)","Klang","SGR"
"29733","41100","Lorong Telok Gadong","Klang","SGR"
"29734","41100","Lorong Tepi Sungai (4 - 5)","Klang","SGR"
"29735","41100","Lorong Tokong","Klang","SGR"
"29736","41100","Lorong Turki (1 - 2)","Klang","SGR"
"29737","41100","Lorong Zamrud","Klang","SGR"
"29738","41100","Persiaran Raja Muda Musa","Klang","SGR"
"29739","41100","Solok Loyang","Klang","SGR"
"29740","41100","Solok Matahari","Klang","SGR"
"29741","41100","Solok Nilam","Klang","SGR"
"29742","41100","Solok Pokok Sakat","Klang","SGR"
"29743","41100","Solok Pulai","Klang","SGR"
"29744","41100","Solok Sekul","Klang","SGR"
"29745","41100","Solok Serampang (1 - 5)","Klang","SGR"
"29746","41100","Solok Sungai 2D/KS 3 ","Klang","SGR"
"29747","41100","Sungai Bertek","Klang","SGR"
"29748","41100","Taman A & M","Klang","SGR"
"29749","41100","Taman Bertek","Klang","SGR"
"29750","41100","Taman Emas","Klang","SGR"
"29751","41100","Taman Eng Hing","Klang","SGR"
"29752","41100","Taman Gembira","Klang","SGR"
"29753","41100","Taman Hilir Jaya","Klang","SGR"
"29754","41100","Taman Indah (Tepi Sungai)","Klang","SGR"
"29755","41100","Taman Indah","Klang","SGR"
"29756","41100","Taman Kota (Jalan Tepi Sungai)","Klang","SGR"
"29757","41100","Taman Kota Jaya (Tepi Sungai)","Klang","SGR"
"29758","41100","Taman Maju","Klang","SGR"
"29759","41100","Taman Mas","Klang","SGR"
"29760","41100","Taman Mentaram","Klang","SGR"
"29761","41100","Taman Mewah","Klang","SGR"
"29762","41100","Taman Minah","Klang","SGR"
"29763","41100","Taman Mohd Yamin","Klang","SGR"
"29764","41100","Taman Ria","Klang","SGR"
"29765","41100","Taman Ros","Klang","SGR"
"29766","41100","Taman Seri Anika","Klang","SGR"
"29767","41100","Taman Seri Gadong","Klang","SGR"
"29768","41100","Taman Sin Hue (Jalan Renu Bar)","Klang","SGR"
"29769","41100","Taman Sinaran","Klang","SGR"
"29770","41100","Taman Sungai Bertih","Klang","SGR"
"29771","41100","Taman Teluk Pulai","Klang","SGR"
"29772","41100","Taman Tepi Sungai","Klang","SGR"
"29773","41100","Taman Wangi","Klang","SGR"
"29774","41100","Taman Yamin","Klang","SGR"
"29775","41150","Jalan Angsa","Klang","SGR"
"29776","41150","Jalan Bangau","Klang","SGR"
"29777","41150","Jalan Bayan","Klang","SGR"
"29778","41150","Jalan Kakak Tua","Klang","SGR"
"29779","41150","Jalan Kasawari","Klang","SGR"
"29780","41150","Jalan Kenari","Klang","SGR"
"29781","41150","Jalan Lang","Klang","SGR"
"29782","41150","Jalan Mahkota","Klang","SGR"
"29783","41150","Jalan Pekan Baru","Klang","SGR"
"29784","41150","Jalan Punai","Klang","SGR"
"29785","41150","Jalan Rajawali","Klang","SGR"
"29786","41150","Jalan Serindit","Klang","SGR"
"29787","41150","Jalan Tiara 3/KU 01","Klang","SGR"
"29788","41150","Jalan Tiara","Klang","SGR"
"29789","41150","Jalan Undan Putih","Klang","SGR"
"29790","41150","Jalan Undan","Klang","SGR"
"29791","41150","Jalan Unta","Klang","SGR"
"29792","41150","Persiaran Bukit Raja 1 / KU 1","Klang","SGR"
"29793","41150","Pusat Bandar Berkeley","Klang","SGR"
"29794","41150","Taman Berkeley","Klang","SGR"
"29795","41150","Taman Eng Ann","Klang","SGR"
"29796","41200","Bandar Botanic","Klang","SGR"
"29797","41200","Bandar Bukit Tinggi 2","Klang","SGR"
"29798","41200","Bandar Putera 2","Klang","SGR"
"29799","41200","Bandar Putera","Klang","SGR"
"29800","41200","Bandar Puteri","Klang","SGR"
"29801","41200","Jalan Asam","Klang","SGR"
"29802","41200","Jalan Bagor","Klang","SGR"
"29803","41200","Jalan Batu Nilam 34/KS 6","Klang","SGR"
"29804","41200","Jalan Batu Nilam","Klang","SGR"
"29805","41200","Jalan Batu Unjur","Klang","SGR"
"29806","41200","Jalan Bendahara","Klang","SGR"
"29807","41200","Jalan Biara","Klang","SGR"
"29808","41200","Jalan Bungor","Klang","SGR"
"29809","41200","Jalan Cassia","Klang","SGR"
"29810","41200","Jalan Dato Abdul Hamid","Klang","SGR"
"29811","41200","Jalan Dato Dagang","Klang","SGR"
"29812","41200","Jalan Dato Mohd Tahir","Klang","SGR"
"29813","41200","Jalan Dato Shabuddin","Klang","SGR"
"29814","41200","Jalan Dato Yusuf Shahbudin","Klang","SGR"
"29815","41200","Jalan Delima 13/KS 6","Klang","SGR"
"29816","41200","Jalan Gambus","Klang","SGR"
"29817","41200","Jalan Gapis","Klang","SGR"
"29818","41200","Jalan Gelang 2","Klang","SGR"
"29819","41200","Jalan Haji Karim","Klang","SGR"
"29820","41200","Jalan Hulubalang","Klang","SGR"
"29821","41200","Jalan Ibus","Klang","SGR"
"29822","41200","Jalan Impian 2E / KS6","Klang","SGR"
"29823","41200","Jalan Jelutong","Klang","SGR"
"29824","41200","Jalan Jerangor","Klang","SGR"
"29825","41200","Jalan Kadok","Klang","SGR"
"29826","41200","Jalan Kangkong","Klang","SGR"
"29827","41200","Jalan Kasuarina 1, Bandar Botanic","Klang","SGR"
"29828","41200","Jalan Kebun Nenas 4A (KS 8)","Klang","SGR"
"29829","41200","Jalan Kelapa","Klang","SGR"
"29830","41200","Jalan Kelupas","Klang","SGR"
"29831","41200","Jalan Kemenyan","Klang","SGR"
"29832","41200","Jalan Kerongsang","Klang","SGR"
"29833","41200","Jalan Kertas","Klang","SGR"
"29834","41200","Jalan Kiara","Klang","SGR"
"29835","41200","Jalan Kilat","Klang","SGR"
"29836","41200","Jalan Kopi","Klang","SGR"
"29837","41200","Jalan Ladang","Klang","SGR"
"29838","41200","Jalan Laksamana","Klang","SGR"
"29839","41200","Jalan Langat","Klang","SGR"
"29840","41200","Jalan Mampat","Klang","SGR"
"29841","41200","Jalan Menalu","Klang","SGR"
"29842","41200","Jalan Mohd Amin","Klang","SGR"
"29843","41200","Jalan Palas","Klang","SGR"
"29844","41200","Jalan Pegaga","Klang","SGR"
"29845","41200","Jalan Pelasari","Klang","SGR"
"29846","41200","Jalan Penaga","Klang","SGR"
"29847","41200","Jalan Pending","Klang","SGR"
"29848","41200","Jalan Perawas","Klang","SGR"
"29849","41200","Jalan Peria","Klang","SGR"
"29850","41200","Jalan Pinang","Klang","SGR"
"29851","41200","Jalan Ramin 2, Bandar Botanic","Klang","SGR"
"29852","41200","Jalan Rengas","Klang","SGR"
"29853","41200","Jalan Resak","Klang","SGR"
"29854","41200","Jalan Rhu","Klang","SGR"
"29855","41200","Jalan Saga","Klang","SGR"
"29856","41200","Jalan Sambau","Klang","SGR"
"29857","41200","Jalan Sanggul","Klang","SGR"
"29858","41200","Jalan Selampit","Klang","SGR"
"29859","41200","Jalan Seleguri","Klang","SGR"
"29860","41200","Jalan Selesuri","Klang","SGR"
"29861","41200","Jalan Seraya","Klang","SGR"
"29862","41200","Jalan Seri Banang","Klang","SGR"
"29863","41200","Jalan Seri Damak","Klang","SGR"
"29864","41200","Jalan Seri Gambut 3 / KS7","Klang","SGR"
"29865","41200","Jalan Seri Siantan","Klang","SGR"
"29866","41200","Jalan Seruling","Klang","SGR"
"29867","41200","Jalan Serunai","Klang","SGR"
"29868","41200","Jalan Setaka Indah","Klang","SGR"
"29869","41200","Jalan Setaka","Klang","SGR"
"29870","41200","Jalan Setia Permai","Klang","SGR"
"29871","41200","Jalan Setia","Klang","SGR"
"29872","41200","Jalan Siput","Klang","SGR"
"29873","41200","Jalan Sri Banang","Klang","SGR"
"29874","41200","Jalan Sri Damak","Klang","SGR"
"29875","41200","Jalan Sri Mersing","Klang","SGR"
"29876","41200","Jalan Sri Sarawak","Klang","SGR"
"29877","41200","Jalan Sri Sedili","Klang","SGR"
"29878","41200","Jalan Sri Tanjung","Klang","SGR"
"29879","41200","Jalan Sungai Jati","Klang","SGR"
"29880","41200","Jalan Tamarind","Klang","SGR"
"29881","41200","Jalan Tebu","Klang","SGR"
"29882","41200","Jalan Telok Gadong Besar","Klang","SGR"
"29883","41200","Jalan Teluk Gadong","Klang","SGR"
"29884","41200","Jalan Temenggong","Klang","SGR"
"29885","41200","Jalan Tengku Badri Shah","Klang","SGR"
"29886","41200","Jalan Terap","Klang","SGR"
"29887","41200","Jalan Tun Abdul Razak (KS 2)","Klang","SGR"
"29888","41200","Jalan Tun Dr Ismail","Klang","SGR"
"29889","41200","Jalan Tun Razak","Klang","SGR"
"29890","41200","Jalan Tun Sambanthan","Klang","SGR"
"29891","41200","Jalan Turi","Klang","SGR"
"29892","41200","Kampung Johan Setia","Klang","SGR"
"29893","41200","Kampung Sungai Jati","Klang","SGR"
"29894","41200","Lebuh Agar-Agar","Klang","SGR"
"29895","41200","Lebuh Bagor","Klang","SGR"
"29896","41200","Lebuh Jelutong","Klang","SGR"
"29897","41200","Lebuh Jerangor","Klang","SGR"
"29898","41200","Lebuh Menalu","Klang","SGR"
"29899","41200","Lebuh Palas","Klang","SGR"
"29900","41200","Lebuh Sanggul 1 / KS 7","Klang","SGR"
"29901","41200","Lebuh Seraya","Klang","SGR"
"29902","41200","Lebuh Siput","Klang","SGR"
"29903","41200","Lebuh Tamarind","Klang","SGR"
"29904","41200","Lebuh Terap","Klang","SGR"
"29905","41200","Lebuh Turi","Klang","SGR"
"29906","41200","Lengkok Jelutong","Klang","SGR"
"29907","41200","Lintang Bagor","Klang","SGR"
"29908","41200","Lintang Seraya","Klang","SGR"
"29909","41200","Lorong Azmi","Klang","SGR"
"29910","41200","Lorong Batu Unjur (1 - 5)","Klang","SGR"
"29911","41200","Lorong Dato Dagang 52 B / KS 7","Klang","SGR"
"29912","41200","Lorong Haji Karim","Klang","SGR"
"29913","41200","Lorong Jelutong","Klang","SGR"
"29914","41200","Lorong Jerangor","Klang","SGR"
"29915","41200","Lorong Kadok","Klang","SGR"
"29916","41200","Lorong Ladang","Klang","SGR"
"29917","41200","Lorong Laksamana 31 (KS 7), Taman Sentosa","Klang","SGR"
"29918","41200","Lorong Laksamana 6A/ KS7","Klang","SGR"
"29919","41200","Lorong Palas","Klang","SGR"
"29920","41200","Lorong Pegaga","Klang","SGR"
"29921","41200","Lorong Perawas","Klang","SGR"
"29922","41200","Lorong Puteri","Klang","SGR"
"29923","41200","Lorong Rengas","Klang","SGR"
"29924","41200","Lorong Resak (Kampung Melayu Subang)","Klang","SGR"
"29925","41200","Lorong Sambau","Klang","SGR"
"29926","41200","Lorong Seleguri / KS1","Klang","SGR"
"29927","41200","Lorong Setaka Indah","Klang","SGR"
"29928","41200","Lorong Setaka","Klang","SGR"
"29929","41200","Lorong Setia","Klang","SGR"
"29930","41200","Lorong Tamarind","Klang","SGR"
"29931","41200","Lorong Tebu","Klang","SGR"
"29932","41200","Lorong Terap","Klang","SGR"
"29933","41200","Palm Grove","Klang","SGR"
"29934","41200","Persiaran Lebuh Bagor","Klang","SGR"
"29935","41200","Persiaran Raja Muda Musa/Jalan Watson","Klang","SGR"
"29936","41200","Persiaran Seraya","Klang","SGR"
"29937","41200","Persiaran Setaka","Klang","SGR"
"29938","41200","Persiaran Tengku Ampuan Rahimah","Klang","SGR"
"29939","41200","Persiaran Turi","Klang","SGR"
"29940","41200","Solok Mempat","Klang","SGR"
"29941","41200","Solok Seraya","Klang","SGR"
"29942","41200","Solok Tamarin","Klang","SGR"
"29943","41200","Taman Ambang Botanic","Klang","SGR"
"29944","41200","Taman Andalas Jaya","Klang","SGR"
"29945","41200","Taman Asian","Klang","SGR"
"29946","41200","Taman Banang","Klang","SGR"
"29947","41200","Taman Bayu Mas","Klang","SGR"
"29948","41200","Taman Bayu Perdana","Klang","SGR"
"29949","41200","Taman Bintang","Klang","SGR"
"29950","41200","Taman Botanik","Klang","SGR"
"29951","41200","Taman Bukit Tinggi","Klang","SGR"
"29952","41200","Taman Bunga Indah","Klang","SGR"
"29953","41200","Taman Chi Liung","Klang","SGR"
"29954","41200","Taman Dato Abdul Hamid","Klang","SGR"
"29955","41200","Taman Desa Indah","Klang","SGR"
"29956","41200","Taman Desa Maju","Klang","SGR"
"29957","41200","Taman Desa Utama","Klang","SGR"
"29958","41200","Taman Desa Wan","Klang","SGR"
"29959","41200","Taman Goodwood","Klang","SGR"
"29960","41200","Taman Johan Setia","Klang","SGR"
"29961","41200","Taman Kelana","Klang","SGR"
"29962","41200","Taman Kelang Jaya","Klang","SGR"
"29963","41200","Taman Klang Jaya","Klang","SGR"
"29964","41200","Taman Lipat Kajang","Klang","SGR"
"29965","41200","Taman Majur","Klang","SGR"
"29966","41200","Taman Mewah Jaya","Klang","SGR"
"29967","41200","Taman Mujur","Klang","SGR"
